91						ps338 refer to phospho-s338 craf , pmek refer to phospho-mek and phh3 refer to phospho-histone h3 .
92						datum be representative of three independent experiment .
93						( b ) confocal microscopy image of human pancreatic xpa-1 and glioblastoma u251 cell during mitosis , stain for phospho-s338 craf ( in green ) , alpha-tubulin ( in red ) and dna ( topro-3 in blue ) .
94						Scale bar , 10 mum .
95						White arrow indicate localization of phospho-s338 craf at the mitotic spindle .
96						( c ) immunoblot analysis of gamma-tubulin immunoprecipitate from human colon carcinoma hct-116 cell asynchronize and synchronize at pro-metaphase .
97						datum be representative of three independent experiment .
98						immunohistochemical staining of phospho-s338 craf in tumor biopsy from breast cancer patient .
99						Scale bar , 10 mum .
100						( e ) confocal microscopy image of xpa-1 cell treat with kg5 , sorafenib , zm336372 , l779450 or paclitaxel and stain for CRAF ( in green ) , gamma-tubulin ( in red ) and dna ( topro-3 in blue ) .
101						Scale bar , 10 mum .
102						White arrow indicate localization of craf at the spindle pole .
103						White circle indicate the absence of craf at the spindle pole .
104						Figure 3
105						craf interact with plk1 and promote its activation and accumulation to the kinetochore at pro-metaphase
106						immunoblot analysis of craf immunoprecipitate from hct-116 asynchronize and synchronize at pro-metaphase cell .
107						datum be representative of three independent experiment .
108						( b ) confocal microscopy image of hct-116 cell synchronize at g2 and pro-metaphase ( as describe in method ) and stain for CRAF ( in green ) , phospho-t210 plk1 ( in red ) and dna ( topro-3 in blue ) .
109						White arrow indicate co-localization of craf with phospho-plk1 at the centrosome and mitotic spindle pole .
110						( c ) immunoblot analysis of plk1 immunoprecipitate from WT , Craf-/- and braf-/- mef .
111						datum be representative of three independent experiment .
112						immunoblot analysis from g1-m , of phospho-s338 craf , total CRAF , phospho-t210 plk1 , total plk1 , cyclin b and tubulin of hct-116 cell synchronize at the g1 and s boundary .
113						cell be synchronize at the g1 and s boundary by a double thymidine block as describe in method .
114						datum be representative of two independent experiment .
115						( e ) immunoblot analysis of asynchronous and mitotic wt and craf-/- mef .
116						( f ) confocal microscopy image of WT and craf-/- mef at pro-metaphase .
117						cell be stain for alpha-tubulin ( in green ) , phospho-t210 plk1 ( in red ) and dna ( topro-3 in blue ) .
118						thick white arrow indicate localization of phospho-plk1 at the mitotic spindle pole and narrow white arrow indicate localization of phospho-plk1 at the kinetochore .
119						Scale bar , 10 mum .
120						Figure 4
121						phospho-mimetic craf s338d mutation drive tumor growth and activate plk1 in vivo
122						HCT-116 human colon carcinoma cell ectopically express either wt raf or s338d mutant craf be arrest in pro-metaphase as describe in method , and subsequently allow to progress through mitosis .
123						cell be stain for alpha-tubulin ( in red ) and dna ( topro-3 in blue ) at 0 , 10 , 20 , 40 , 60 and 120 min after release from pro-metaphase blockade and mitotic progression be analyze by confocal microscopy .
124						Scale bar , 10 mum .
125						datum be representative of three independent experiment .
126						( b ) plk1 kinase activity assay perform in hct-116 cell express WT CRAF or a phospho-mimetic s338d craf mutant .
127						error bar represent s.d. ( n = 3 ) ; * p = 0.011 use a Mann Whitney U test .
128						( c ) hct-116 cell express WT or S338D CRAF flag tag be inject subcutaneously in the flank of immune compromise nude mouse .
129						tumor image , average weight + /- s.e. and tumor size measurement be show ( n = 20 ) .
130						immunohistochemical staining of phospho-plk1 and phospho-mek in mouse tissue from tumor express WT or S338D CRAF .
131						Scale bar , 100 mum .
132						( e ) immunoblot analysis of phospho-t210 plk1 , plk1 , phospho-mek , mek and flag in tumor lysate from hct-116 cell express WT or S338D CRAF .
133						datum be representative of five independent experiment .
